binary,log_path,io_rw,io_meta,net_total,net_ipv4,net_ipv6,net_unix,mem_mgmt,process_create,execve,priv_ctrl,errno_total,errno_perm,errno_enoent,touch_sensitive,w_x_transition,uses_unlink,duration,rate_cps,err_rate,net_ratio
vim.basic.strace,strace_logs/vim.basic.strace.log,436.0,591.0,4.0,2.0,0.0,4.0,116.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.4918341636657715,464.11268094275374,0.0,0.0067226890756302525
vmstat.strace,strace_logs/vmstat.strace.log,26.0,61.0,0.0,0.0,0.0,0.0,65.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.034828901290893555,4566.174154419063,0.0,0.0
w.strace,strace_logs/w.strace.log,65.0,179.0,4.0,0.0,0.0,4.0,67.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.059613943099975586,5469.519326984991,0.0,0.02185792349726776
wall.strace,strace_logs/wall.strace.log,13.0,37.0,4.0,0.0,0.0,4.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.015582084655761719,4878.396168676173,0.0,0.0975609756097561
watch.strace,strace_logs/watch.strace.log,26.0,25.0,0.0,0.0,0.0,0.0,28.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02279496192932129,3510.547427543432,0.0,0.0
watchgnupg.strace,strace_logs/watchgnupg.strace.log,6.0,7.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.007921934127807617,3535.490384326,0.0,0.0
wc.strace,strace_logs/wc.strace.log,9.0,22.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.012562990188598633,3901.3453210103808,0.0,0.0
wdctl.strace,strace_logs/wdctl.strace.log,11.0,28.0,0.0,0.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.012978076934814453,4855.340155050152,0.0,0.0
wget.strace,strace_logs/wget.strace.log,22.0,47.0,0.0,0.0,0.0,0.0,60.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.024477005004882812,5312.1073014883505,0.0,0.0
whatis.strace,strace_logs/whatis.strace.log,13.0,55.0,0.0,0.0,0.0,0.0,46.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.058477163314819336,2001.7810462712673,0.0,0.0
whereis.strace,strace_logs/whereis.strace.log,11.0,19.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.011636972427368164,4125.784199635314,0.0,0.0
who.strace,strace_logs/who.strace.log,5.0,16.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.009144067764282227,4266.060256042552,0.0,0.0
whoami.strace,strace_logs/whoami.strace.log,9.0,24.0,4.0,0.0,0.0,4.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01182413101196289,4990.79586240271,0.0,0.14285714285714285
wish8.6.strace,strace_logs/wish8.6.strace.log,41.0,89.0,4.0,0.0,0.0,4.0,139.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.10590982437133789,2625.874525570778,0.0,0.043010752688172046
wordlist2dawg.strace,strace_logs/wordlist2dawg.strace.log,32.0,89.0,0.0,0.0,0.0,0.0,165.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09344601631164551,3072.291975067676,0.0,0.0
write.ul.strace,strace_logs/write.ul.strace.log,8.0,19.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.009857892990112305,4565.870002660411,0.0,0.0
x86_64-linux-gnu-addr2line.strace,strace_logs/x86_64-linux-gnu-addr2line.strace.log,12.0,27.0,0.0,0.0,0.0,0.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04324698448181152,1619.609964110678,0.0,0.0
x86_64-linux-gnu-ar.strace,strace_logs/x86_64-linux-gnu-ar.strace.log,72.0,26.0,0.0,0.0,0.0,0.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05723214149475098,2254.978212781557,0.0,0.0
x86_64-linux-gnu-as.strace,strace_logs/x86_64-linux-gnu-as.strace.log,16.0,32.0,0.0,0.0,0.0,0.0,36.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.044484853744506836,1911.762716860593,0.0,0.0
x86_64-linux-gnu-c++filt.strace,strace_logs/x86_64-linux-gnu-c++filt.strace.log,8.0,14.0,0.0,0.0,0.0,0.0,28.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.010967016220092773,4651.307702341355,0.0,0.0
x86_64-linux-gnu-cpp-11.strace,strace_logs/x86_64-linux-gnu-cpp-11.strace.log,24.0,107.0,0.0,0.0,0.0,0.0,80.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.17804288864135742,1191.7243339948525,0.0,0.0
x86_64-linux-gnu-dwp.strace,strace_logs/x86_64-linux-gnu-dwp.strace.log,12.0,24.0,0.0,0.0,0.0,0.0,28.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02332901954650879,2787.2293942707643,0.0,0.0
x86_64-linux-gnu-elfedit.strace,strace_logs/x86_64-linux-gnu-elfedit.strace.log,13.0,17.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01862502098083496,2578.178304893816,0.0,0.0
x86_64-linux-gnu-g++-11.strace,strace_logs/x86_64-linux-gnu-g++-11.strace.log,9.0,26.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02614593505859375,2066.3306098628536,0.0,0.0
x86_64-linux-gnu-gcc-11.strace,strace_logs/x86_64-linux-gnu-gcc-11.strace.log,9.0,26.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.013602972030639648,3970.720725615634,0.0,0.0
x86_64-linux-gnu-gcc-ar-11.strace,strace_logs/x86_64-linux-gnu-gcc-ar-11.strace.log,78.0,46.0,0.0,0.0,0.0,0.0,46.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.034291982650756836,4987.588315453553,0.0,0.0
x86_64-linux-gnu-gcc-nm-11.strace,strace_logs/x86_64-linux-gnu-gcc-nm-11.strace.log,18.0,48.0,0.0,0.0,0.0,0.0,45.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02541804313659668,4407.318747596402,0.0,0.0
x86_64-linux-gnu-gcc-ranlib-11.strace,strace_logs/x86_64-linux-gnu-gcc-ranlib-11.strace.log,12.0,38.0,0.0,0.0,0.0,0.0,44.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05857396125793457,1622.881087769714,0.0,0.0
x86_64-linux-gnu-gcov-11.strace,strace_logs/x86_64-linux-gnu-gcov-11.strace.log,37.0,20.0,0.0,0.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.021316051483154297,3800.9532917253878,0.0,0.0
x86_64-linux-gnu-gcov-dump-11.strace,strace_logs/x86_64-linux-gnu-gcov-dump-11.strace.log,7.0,17.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.009203910827636719,4564.277587814734,0.0,0.0
x86_64-linux-gnu-gcov-tool-11.strace,strace_logs/x86_64-linux-gnu-gcov-tool-11.strace.log,28.0,17.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.017194032669067383,3665.061899413453,0.0,0.0
x86_64-linux-gnu-gfortran-11.strace,strace_logs/x86_64-linux-gnu-gfortran-11.strace.log,9.0,26.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01601696014404297,3372.426257814826,0.0,0.0
x86_64-linux-gnu-gprof.strace,strace_logs/x86_64-linux-gnu-gprof.strace.log,10.0,20.0,0.0,0.0,0.0,0.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.013947010040283203,4302.997333242162,0.0,0.0
x86_64-linux-gnu-ld.bfd.strace,strace_logs/x86_64-linux-gnu-ld.bfd.strace.log,12.0,29.0,0.0,0.0,0.0,0.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02519702911376953,3056.915824533515,0.0,0.0
x86_64-linux-gnu-ld.gold.strace,strace_logs/x86_64-linux-gnu-ld.gold.strace.log,12.0,25.0,0.0,0.0,0.0,0.0,28.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0572659969329834,1153.5163890403887,0.0,0.0
x86_64-linux-gnu-lto-dump-11.strace,strace_logs/x86_64-linux-gnu-lto-dump-11.strace.log,14.0,39.0,0.0,0.0,0.0,0.0,64.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.19138503074645996,617.5581474149991,0.0,0.0
x86_64-linux-gnu-nm.strace,strace_logs/x86_64-linux-gnu-nm.strace.log,26.0,61.0,0.0,0.0,0.0,0.0,56.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0435788631439209,3305.3542123720476,0.0,0.0
x86_64-linux-gnu-objcopy.strace,strace_logs/x86_64-linux-gnu-objcopy.strace.log,39.0,26.0,0.0,0.0,0.0,0.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01678609848022461,5720.018038235377,0.0,0.0
x86_64-linux-gnu-objdump.strace,strace_logs/x86_64-linux-gnu-objdump.strace.log,43.0,32.0,0.0,0.0,0.0,0.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.023903846740722656,4853.775423897866,0.0,0.0
x86_64-linux-gnu-ranlib.strace,strace_logs/x86_64-linux-gnu-ranlib.strace.log,39.0,26.0,0.0,0.0,0.0,0.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.017336130142211914,5538.568027725441,0.0,0.0
x86_64-linux-gnu-readelf.strace,strace_logs/x86_64-linux-gnu-readelf.strace.log,72.0,23.0,0.0,0.0,0.0,0.0,28.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02611684799194336,4748.893009074145,0.0,0.0
x86_64-linux-gnu-size.strace,strace_logs/x86_64-linux-gnu-size.strace.log,12.0,27.0,0.0,0.0,0.0,0.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.014106035232543945,4963.414941265951,0.0,0.0
x86_64-linux-gnu-strings.strace,strace_logs/x86_64-linux-gnu-strings.strace.log,8.0,20.0,0.0,0.0,0.0,0.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.011507034301757812,5128.2985247803745,0.0,0.0
x86_64-linux-gnu-strip.strace,strace_logs/x86_64-linux-gnu-strip.strace.log,39.0,26.0,0.0,0.0,0.0,0.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.027100086212158203,3543.424154980381,0.0,0.0
xargs.strace,strace_logs/xargs.strace.log,12.0,34.0,0.0,0.0,0.0,0.0,35.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.026510000228881836,3282.7804318694857,0.0,0.0
xauth.strace,strace_logs/xauth.strace.log,15.0,40.0,0.0,0.0,0.0,0.0,60.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.02586197853088379,4486.349017727914,0.0,0.0
xkbbell.strace,strace_logs/xkbbell.strace.log,12.0,25.0,0.0,0.0,0.0,0.0,48.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.016193866729736328,5311.65257206796,0.0,0.0
xkbcomp.strace,strace_logs/xkbcomp.strace.log,14.0,28.0,0.0,0.0,0.0,0.0,56.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02302694320678711,4300.311424489035,0.0,0.0
xkbevd.strace,strace_logs/xkbevd.strace.log,14.0,30.0,0.0,0.0,0.0,0.0,56.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020570039749145508,4911.053710722441,0.0,0.0
xkbprint.strace,strace_logs/xkbprint.strace.log,15.0,28.0,0.0,0.0,0.0,0.0,54.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02042102813720703,4799.974828375286,0.0,0.0
xkbvleds.strace,strace_logs/xkbvleds.strace.log,22.0,50.0,0.0,0.0,0.0,0.0,96.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.11488914489746094,1471.983182535071,0.0,0.0
xkbwatch.strace,strace_logs/xkbwatch.strace.log,22.0,50.0,0.0,0.0,0.0,0.0,96.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.027253150939941406,6202.117822024705,0.0,0.0
xxd.strace,strace_logs/xxd.strace.log,6.0,10.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.006922006607055664,4768.403713016223,0.0,0.0
xz.strace,strace_logs/xz.strace.log,10.0,23.0,0.0,0.0,0.0,0.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02014613151550293,2979.239269103776,0.0,0.0
yes.strace,strace_logs/yes.strace.log,95476.0,10.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.993172883987427,6370.832505699805,0.0,0.0
zdump.strace,strace_logs/zdump.strace.log,5.0,11.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.008370161056518555,4063.048480360042,0.0,0.0
zip.strace,strace_logs/zip.strace.log,15.0,26.0,0.0,0.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.018564224243164062,3502.3582656940307,0.0,0.0
zipcloak.strace,strace_logs/zipcloak.strace.log,6.0,11.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.013451099395751953,2603.0177957389487,0.0,0.0
zipinfo.strace,strace_logs/zipinfo.strace.log,9.0,13.0,0.0,0.0,0.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02329111099243164,1933.067560651039,0.0,0.0
zipnote.strace,strace_logs/zipnote.strace.log,6.0,11.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.007399082183837891,4731.316427144422,0.0,0.0
zipsplit.strace,strace_logs/zipsplit.strace.log,6.0,11.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00733494758605957,4772.676905574516,0.0,0.0
